postId,comment,score,topic
b83036dc055111eb8646646e69d991ea,على المؤلفين الكتب أن يألفون كتاب بعنوان معانات الشعب المغربي المتألم من جميع الحقوق وليس كتاب صحيح البخاري,218,art-et-culture
b83036dc055111eb8646646e69d991ea,سبحان الله انا مسلم وسطي و ﻻ انتمي ﻻية جماعة و اكره التطرف والغلو وكل هدا يخول لي ان أكون حياديا واقول كل من يسعى الى الشهرة واﻻغتناء يطعن في الدين...ثم صحيح البخاري مرت عليه اكثر من عشرة قرون الم يتنبه العلماء وصناديد الفقه طوال هده القرون ان هدا الكتاب اسطورة او خرافة كما توصل اليه هدا الباحث المغمور في القرن21..!!؟؟,370,art-et-culture
b83036dc055111eb8646646e69d991ea,إلى هذا الحد يزعجهم هذا الكتاب؟ فعند منعه تتجلى قوته. فالملاحظ أن العديد سينهالون بالسب والشتم على الكاتب وهم لم يقرؤوا ولو صفحة فيه. ويدعون دفاعهم عن السنة النبوية وهو النفاق ينخرهم ولا يطبقون ولو القليل منها. فالكاتب إن كان مخطئا فآتوا برهانكم وأعطونا أجوبة عن تلك التساؤلات والتناقضات التاريخية التي تطرق إليها. وبهذا قد تكونوا قد أسكتموه وخلصتمونا من إزعاجه. أما بهذه الطريقة فأنتم المنهزمون لحد الآن لأن ليس هناك أحد إستطاع مواجهته.,-47,art-et-culture
b83036dc055111eb8646646e69d991ea,صحيح البخاري هو أَصَحُّ كتابٍ مأثورٍ بعد كتاب الله عز وجل.,137,art-et-culture
b83036dc055111eb8646646e69d991ea,باعتباري مواطن مسلم وسطي معتدل أطالب من جمعيات الدفاع عن الحقوق الإنسانية والعقائدية للمغاربة رفع دعوة ضد مؤلف هذا الكتاب الذي يعتبره الأغلبية الساحقة من المسلمين السنة من أصح الكتب الإسلامية بعد القرآن الكريم وجاء هذا الشخص للتطاول عليه,77,art-et-culture
b83036dc055111eb8646646e69d991ea,"الكتاب أولا مثير للجدل لأنه مس ركنا منيعا في التدين وليس في العقيدة..وطبعا كل من تجرأ على أمور الدين يثير حب الاستطلاع، حتى ولو مع أي كان...ثانيا الحقيقة أن مواضيع كتبنا التي يطبعها كتابها في هذا المضمار، لا يمكن الأخذ بها إلا إذا كان مؤلفها مختصا بعمق في شأنها..ولهذا فإن طرحه ليس فكرة بحثية بوسائل الاختصاص..إنما هو مجرد ""رأي"" ...وأنا أرى أن العنوان هو وحده المثير..أما قراءته فلم تأت بشيء يستحق الذكر..فلماذا المنع؟",18,art-et-culture
b83036dc055111eb8646646e69d991ea,صحيح البخاري وصحيح مسلم لا يعمل بهما منذ انشاء الدولة الحديثة بين قوسين اي بعد الاستقلال مباشرة تغيرت التشريعات رأسا على عقب وصارت. توافق النظام الدولي وما تمليه الدول الاستعمارية فلننتظر اي الحياة أفضل اهاته التي اوصلت. الأمة إلى عصر الانحطاط ام تلك التي كانت تعتمد عن البخاري ومسلم والإمام مالك,42,art-et-culture
b83036dc055111eb8646646e69d991ea,"بغض النظر على فحوى الكتاب، إذا كان الأمن الروحي للمغاربة متوقف على كتاب، وإذا كان تدين المغاربة ضعيف لدرجة أنه قادر يتهز بمجرد قراءة كتاب ما أو مشاهدة فيلم ما أو مناقشة فكرة ما، فالمشكل فتدينهم وماشي فالكتاب أو فالفيلم أو فالفكرة المقابلة.
خليو الناس يطالعو الأفكار الأخرى وشجعو الكتاب مهما كانت أساليبو ضعيفة وأفكارو مغايرة، على الله الوفرة ديال الانتاج ترفع من المستوى ديال الانتاج الثقافي.",122,art-et-culture
b83036dc055111eb8646646e69d991ea,"غير قاضي مع راسك. الي ريحتي شي حاجة هاوجهي.

البخاري رحمه الله ضرب عمر هذا الكاتب طرقا وصحاري لطلب العلم باش يجي هوا يقوليك كلامه كذب وتخاريف.",14,art-et-culture
b83036dc055111eb8646646e69d991ea,الدولة في رأيي هي التي يجب أن تقاضيك بدلا ما تكون باحث في شيئ ينفع الإنسان في زمن التطور ألامحدود سلكتي طريق خالف تُعرف,19,art-et-culture
b83036dc055111eb8646646e69d991ea,"قال الله ""وأطيعوا الله و أطيعوا الرسول "".كيف لنا أن نطيع الرسول دون الرجوع الى احاديثه التي هي في صحيح البخاري المعترف به من جمبع علماء المسلمين. يا ايها الجاهل أنت هو أسطورة هذا الزمان و مكانك في السجن",38,art-et-culture
b83036dc055111eb8646646e69d991ea,"Bokhari qui s,est connais pas,qu,ils sont ses Exploits,innovations et recheches d,avenir,les contes de milles et une nuit ne m,interessent pas,hier non plus,je vis le present et attend l,avenir",-40,art-et-culture
b83036dc055111eb8646646e69d991ea,"لم أطلع عليه يومآ ولا قرأته إن كان به ما يسئ للإمام البخاري وإجماع الأمة الإسلامية تجب عليه الاعتذار لجميع المسلمين لأن كتاب صحيح البخاري أحد أهم أركان السنة النبوية فإن لم يفعل هذا فهو يحارب الله ورسوله صلى الله عليه وسلم. 
الحكم لأهل السنة والجماعة",-28,art-et-culture
b83036dc055111eb8646646e69d991ea,Stop! !Pas sur le dos des Musulmans,-28,art-et-culture
b83036dc055111eb8646646e69d991ea,"قرار المنع غريب و عجيب حقا.
السيد إيلال ينتقد في كتابه الثرات الإسلامي من البخاري و مسلم ر لهذا السبب بالضبط تم منعه.
هشام نوستيك في كتابية ""مذكرات كافر مغربي"" و ""حوار مع المسلم لفيا"" ينتقد البخاري و مسلم و السيرة و القران بنصه و بكل تفاسيره المعتمدة و لم يتم منعه!!! بل اكثر من ذلك، الكتاب الأخير حقق اكبر مبيعات في المعرض الدولي للكتاب!!
ما هذا الهراء؟ هذا دليل على ان من منعوا كتاب السيد إيلال مبتدئين لم يكلفوا نفسهم عناء تصفح الكتب التي نشرت في المعرض. اذن المنع شخصي محض.
تحية للسيد ايلال و السيد هشام نوستيك. واصلوا من فضلكم.
و شكرًا",58,art-et-culture
b83036dc055111eb8646646e69d991ea,صحيح البخاري ومسلم اصح الكتب بعد كتاب الله،ومن ثوابت الامة المغربية ومقدساتها الدين الاسلامي،هذا الشخص يفتح بابا لمن يريد ان يقول نهاية اسطورة الدولة المغربية او نهاية اسطورة الملك اتمنى ان يتدخل القضاء فقد مس الشخص باولى المقدسات وان يكون عبرة والا فصلاة الجنازة على امارة المؤمنين حامية الوطن والدين.تهمة الردة واضحة ومس المقدسات واضح وزرع الفتنة واضح ولازال يتكلم اهانة الامة وليس اهانة البخاري او الرسول او الله فحسب.,-60,art-et-culture
b83036dc055111eb8646646e69d991ea,هده الدعوة تحتاج إلي عريضة موقع من طرف ألاف المغاربة وغيرهم تساندها للدفاع عن حرية الرأي وسد الطريق عن المتزمتين الدين يجرون البلاد إلي القرون الوسطي وعقلية النقل دون إستمعال العقل,47,art-et-culture
b83036dc055111eb8646646e69d991ea,من حق الدولة المغربية مصادرة الكتب التي تمس ثوابت و عقائد الأمة المغربية. من طعن في صحيح البخاري كمن طعن في الإسلام لا فرق بينهما,-21,art-et-culture
b83036dc055111eb8646646e69d991ea,أولا السيد أيلال هو باحث لا يتوفر حتى على شهادة البكالوريا لكي نضعه بجانب المفكرين المغاربة الكبار، وثانيا قرار مصادرة الكتاب هو قرار خاطئ، لأن المنع سيزيد القارئ فضولا و ستتسع شهرته.,-31,art-et-culture
b83036dc055111eb8646646e69d991ea,الشعوب التي تقدس ما كتبه الإمام البخاري والإمام أبي هريرة هي شعوب تُأمن بالثوابت لا بالمضامين والحقائق التاريخية.,65,art-et-culture
b83036dc055111eb8646646e69d991ea,( يَا حَسْرَةً عَلَى الْعِبَادِ ۚ مَا يَأْتِيهِم مِّن رَّسُولٍ إِلَّا كَانُوا بِهِ يَسْتَهْزِئُونَ ) ياسين الآية 30، والبخاري رحمه الله لم يقم سوى بجمع وتحقيق أحاديث النبي صلى الله عليه وسلم لا أقل ولا أكثر. حبذا لو كان لنا باحثون في علوم تعود بالمنعة وتيسر للناس حياتهم كما يفعل الأوروبيون في جميع الميادين بدل بحوث قد تضيع عقيدة أجيال كاملة.,-13,art-et-culture
